Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
12/06/2018,Completed,12/10/2018,18-03303780,Street Lights - All/Out,4268 W 85TH ST,60652,1149382.62990724,1847845.33301085,18,8,70,41.73840205171122,-87.72828294007512,"(41.738402051711, -87.728282940075)"
12/06/2018,Completed,12/10/2018,18-03304079,Street Lights - All/Out,3351 N CAMPBELL AVE,60618,1159165.34112105,1922195.43811162,47,19,5,41.94223276903035,-87.69040184151201,"(41.94223276903, -87.690401841512)"
12/06/2018,Completed,12/10/2018,18-03304569,Street Lights - All/Out,1900 S CHRISTIANA AVE,60623,1154332.35490537,1890511.50877278,24,10,29,41.855387205173905,-87.70901272539555,"(41.855387205174, -87.709012725396)"
12/06/2018,Completed,12/10/2018,18-03298181,Street Lights - All/Out,1420 N LAMON AVE,60651,1143442.06003413,1909127.61001641,37,25,25,41.90668239408001,-87.74851998841487,"(41.90668239408, -87.748519988415)"
12/06/2018,Completed - Dup,12/10/2018,18-03297974,Street Lights - All/Out,1430 S LAWNDALE AVE,60623,1151940.55418733,1892863.32518656,24,10,29,41.861888252180755,-87.71772991324943,"(41.861888252181, -87.717729913249)"
12/06/2018,Completed,12/10/2018,18-03297952,Street Lights - All/Out,2348 S BLUE ISLAND AVE,60608,1164134.70012027,1888461.33246829,25,10,31,41.849560108285075,-87.67309139887435,"(41.849560108285, -87.673091398874)"
12/06/2018,Completed,12/11/2018,18-03303821,Street Lights - All/Out,3803 W ADAMS ST,60624,1151082.97730352,1898743.70068008,28,11,26,41.878041501015964,-87.72072391104929,"(41.878041501016, -87.720723911049)"
12/06/2018,Completed,12/11/2018,18-03298133,Street Lights - All/Out,800 W CHICAGO AVE,60642,1170904.0943761,1905583.47797265,27,12,24,41.89639901077725,-87.64774503324958,"(41.896399010777, -87.64774503325)"
12/06/2018,Completed - Dup,12/11/2018,18-03299350,Street Lights - All/Out,10500 S FOREST AVE,60628,1180104.09766969,1835409.37597098,9,5,49,41.70362838192397,-87.61610607795242,"(41.703628381924, -87.616106077952)"
12/06/2018,Completed,12/11/2018,18-03303840,Street Lights - All/Out,7511 N OCTAVIA AVE,60631,1126729.38937847,1949329.48996946,41,16,9,42.01729709298771,-87.80900993790164,"(42.017297092988, -87.809009937902)"
12/06/2018,Completed,12/11/2018,18-03303800,Street Lights - All/Out,10835 S WABASH AVE,60628,1178498.17782786,1833134.8906927,9,5,49,41.697423427450964,-87.62205538096765,"(41.697423427451, -87.622055380968)"
12/06/2018,Completed,12/11/2018,18-03298223,Street Lights - All/Out,2530 N MONTICELLO AVE,60647,1151617.93385,1916706.711975,31,25,22,41.92732324609709,-87.71828678567788,"(41.927323246097, -87.718286785678)"
12/06/2018,Completed,12/11/2018,18-03304150,Street Lights - All/Out,7700 W FOREST PRESERVE AVE,60634,1123892.92908673,1923912.43151087,38,16,17,41.947597187529624,-87.82000821921542,"(41.94759718753, -87.820008219215)"
12/06/2018,Completed,12/11/2018,18-03297570,Street Lights - All/Out,3148 N AVONDALE AVE,60618,1154426.43630707,1920884.2530869,35,14,21,41.93873099473254,-87.70785465019631,"(41.938730994733, -87.707854650196)"
12/06/2018,Completed,12/11/2018,18-03297906,Street Lights - All/Out,6800 S GREEN ST,60621,1171809.63462127,1859759.5499898,6,7,68,41.77063413367092,-87.645766297831,"(41.770634133671, -87.645766297831)"
12/06/2018,Completed - Dup,12/12/2018,18-03297953,Street Lights - All/Out,4533 W ALTGELD ST,60639,1145748.85001261,1916297.46489166,31,25,20,41.92631373059767,-87.73986386621446,"(41.926313730598, -87.739863866214)"
12/06/2018,Completed,12/12/2018,18-03303956,Street Lights - All/Out,2732 N MONTICELLO AVE,60647,1151582.55501821,1917925.2252673,35,25,22,41.93066764523692,-87.71838467571045,"(41.930667645237, -87.71838467571)"
12/06/2018,Completed - Dup,12/12/2018,18-03297903,Street Lights - All/Out,6001 S WENTWORTH AVE,60621,1175994.74319889,1865197.16006987,20,3,68,41.7854626866025,-87.63026242229702,"(41.785462686603, -87.630262422297)"
12/06/2018,Completed - Dup,12/12/2018,18-03297917,Street Lights - All/Out,901 W 86TH ST,60620,1171803.360131,1847813.52601094,21,6,71,41.73785284911173,-87.6461390654727,"(41.737852849112, -87.646139065473)"
12/06/2018,Completed,12/12/2018,18-03297965,Street Lights - All/Out,302 N STATE ST,60654,1176305.75490992,1902387.35198164,42,18,8,41.88750851615774,-87.62800243511658,"(41.887508516158, -87.628002435117)"
12/06/2018,Completed,12/12/2018,18-03303809,Street Lights - All/Out,11900 S PARNELL AVE,60628,1174777.94508837,1825982.5116928,34,5,53,41.677879696423645,-87.63588878447058,"(41.677879696424, -87.635888784471)"
12/06/2018,Completed,12/12/2018,18-03297986,Street Lights - All/Out,311 W WASHINGTON ST,60606,1174237.72922862,1900801.97070083,42,1,32,41.88320452941802,-87.63564411303416,"(41.883204529418, -87.635644113034)"
12/06/2018,Completed,12/12/2018,18-03298163,Street Lights - All/Out,2341 W HARRISON ST,60612,1160764.35013042,1897307.27707479,28,12,28,41.873904695390365,-87.6852159451663,"(41.87390469539, -87.685215945166)"
12/06/2018,Completed,12/13/2018,18-03303946,Street Lights - All/Out,5862 N LEONARD AVE,60646,1137128.70889313,1938939.04838639,39,16,11,41.988603766657015,-87.77099334231013,"(41.988603766657, -87.77099334231)"
12/06/2018,Completed,12/13/2018,18-03302756,Street Lights - All/Out,3327 N KILPATRICK AVE,60641,1144596.46622087,1921710.93682962,30,17,15,41.94119061847177,-87.74396163580708,"(41.941190618472, -87.743961635807)"
12/06/2018,Completed,12/13/2018,18-03297915,Street Lights - All/Out,1400 W 74TH ST,60636,1168278.99502505,1855682.82069383,17,7,67,41.75952378184311,-87.65882543328522,"(41.759523781843, -87.658825433285)"
12/06/2018,Completed,12/13/2018,18-03301476,Street Lights - All/Out,8100 S EXCHANGE AVE,60617,1197235.54243131,1851828.99709561,7,4,46,41.748276571197714,-87.55283011579418,"(41.748276571198, -87.552830115794)"
12/06/2018,Completed,12/13/2018,18-03300371,Street Lights - All/Out,5600 W BERENICE AVE,60634,1138330.47281439,1925036.35446893,38,16,15,41.95043180587053,-87.76691113067405,"(41.950431805871, -87.766911130674)"
12/06/2018,Completed - Dup,12/13/2018,18-03298835,Street Lights - All/Out,5700 W BERENICE AVE,60634,1137666.3880297,1925021.00636888,38,16,15,41.950401706591784,-87.76935265958826,"(41.950401706592, -87.769352659588)"
12/05/2018,Open - Dup,,18-03290778,Street Lights - All/Out,4600 N WINCHESTER AVE,60640,1162585.76989243,1930561.00248976,47,19,4,41.96511721448054,-87.67759499118695,"(41.965117214481, -87.677594991187)"
12/05/2018,Open,,18-03292165,Street Lights - All/Out,8544 S SANGAMON ST,60620,1171471.17242051,1848173.25840118,21,6,71,41.73884727633732,-87.64734560940921,"(41.738847276337, -87.647345609409)"
12/05/2018,Completed - Dup,12/05/2018,18-03290697,Street Lights - All/Out,1500 W ROSEMONT AVE,60660,1165164.68999363,1941987.69160036,48,24,77,41.996417865794925,-87.66778650447156,"(41.996417865795, -87.667786504472)"
12/05/2018,Completed - Dup,12/05/2018,18-03291153,Street Lights - All/Out,1500 W HIGHLAND AVE,60660,1165154.55788202,1942305.13249032,48,24,77,41.99728914741137,-87.66781470021625,"(41.997289147411, -87.667814700216)"
12/05/2018,Completed - Dup,12/05/2018,18-03290692,Street Lights - All/Out,1500 W HIGHLAND AVE,60660,1165154.55788202,1942305.13249032,48,24,77,41.99728914741137,-87.66781470021625,"(41.997289147411, -87.667814700216)"
12/05/2018,Completed,12/06/2018,18-03290515,Street Lights - All/Out,3234 N DAMEN AVE,60618,1162440.39373004,1921593.34596851,32,19,5,41.940512557324425,-87.67838148180982,"(41.940512557324, -87.67838148181)"
12/05/2018,Completed - Dup,12/06/2018,18-03295468,Street Lights - All/Out,13200 S COMMERCIAL AVE,60633,1198103.84999239,1818032.8341047,10,4,55,41.65551505206362,-87.55077370255923,"(41.655515052064, -87.550773702559)"
12/05/2018,Completed,12/06/2018,18-03290531,Street Lights - All/Out,1605 N LEAVITT ST,60647,1161443.54370953,1910664.18469736,2,14,24,41.91054305349501,-87.68235020170684,"(41.910543053495, -87.682350201707)"
12/05/2018,Completed,12/06/2018,18-03290509,Street Lights - All/Out,5038 N OAKLEY AVE,60625,1160104.44902498,1933486.16641677,40,20,4,41.97319575183146,-87.6866370282214,"(41.973195751831, -87.686637028221)"
12/05/2018,Completed,12/06/2018,18-03290513,Street Lights - All/Out,2222 W WINNEMAC AVE,60625,1160621.91690231,1933460.39200131,40,20,4,41.97311429085853,-87.68473490012148,"(41.973114290859, -87.684734900121)"
12/05/2018,Completed,12/06/2018,18-03290519,Street Lights - All/Out,2600 N ELSTON AVE,60647,1161212.54179636,1917343.5057918,1,14,22,41.92887638437437,-87.68301274247301,"(41.928876384374, -87.683012742473)"
12/05/2018,Completed,12/06/2018,18-03296657,Street Lights - All/Out,1700 W MADISON ST,60612,1165076.97420446,1900078.824069,27,12,28,41.881419598457576,-87.66930333327349,"(41.881419598458, -87.669303333273)"
12/05/2018,Completed,12/06/2018,18-03290490,Street Lights - All/Out,520 E 42ND ST,60653,1180505.51963319,1877270.63076978,4,2,38,41.81849092619315,-87.61335319683421,"(41.818490926193, -87.613353196834)"
12/05/2018,Completed,12/07/2018,18-03296789,Street Lights - All/Out,2032 W FARRAGUT AVE,60625,1161839.08228804,1934860.10440342,40,20,4,41.97692978578868,-87.68021987723608,"(41.976929785789, -87.680219877236)"
12/05/2018,Completed,12/07/2018,18-03295523,Street Lights - All/Out,7900 S TALMAN AVE,60652,1160083.92108702,1852131.08657895,18,8,70,41.749949686085735,-87.68895785574372,"(41.749949686086, -87.688957855744)"
12/05/2018,Completed - Dup,12/07/2018,18-03293839,Street Lights - All/Out,2635 W 23RD PL,60608,1159165.92147444,1888300.57001428,12,10,30,41.849222342301466,-87.69133190504202,"(41.849222342301, -87.691331905042)"
12/05/2018,Completed,12/07/2018,18-03297015,Street Lights - All/Out,7313 S RICHMOND ST,,1157972.86927251,1855995.42446685,18,8,66,41.76059715614723,-87.69658892062299,"(41.760597156147, -87.696588920623)"
12/05/2018,Completed,12/07/2018,18-03290568,Street Lights - All/Out,2014 S MAY ST,60608,1169110.10200339,1890563.8133888,25,12,31,41.85522307514376,-87.65477011590166,"(41.855223075144, -87.654770115902)"
12/05/2018,Completed,12/07/2018,18-03296760,Street Lights - All/Out,3730 N MOZART ST,60618,1156720.06449741,1924661.62898908,33,17,16,41.94905013561249,-87.69932229455874,"(41.949050135612, -87.699322294559)"
12/05/2018,Completed,12/07/2018,18-03296852,Street Lights - All/Out,4153 S LOWE AVE,60609,1172653.58011195,1877351.91767478,11,9,61,41.818890913906266,-87.64215424548425,"(41.818890913906, -87.642154245484)"
12/05/2018,Completed,12/07/2018,18-03296774,Street Lights - All/Out,2908 W GRACE ST,60618,1156282.45770522,1925119.25281726,33,17,16,41.95031475669832,-87.70091845822547,"(41.950314756698, -87.700918458225)"
12/05/2018,Completed,12/07/2018,18-03295191,Street Lights - All/Out,909 E 62ND ST,60637,1183176.38712624,1864095.66511808,20,3,42,41.78227592253427,-87.60396574863137,"(41.782275922534, -87.603965748631)"
12/05/2018,Completed,12/07/2018,18-03289824,Street Lights - All/Out,5331 S HYDE PARK BLVD,60615,1188556.14226668,1870293.27227557,5,2,41,41.79915569843831,-87.58404434051964,"(41.799155698438, -87.58404434052)"
12/05/2018,Completed,12/07/2018,18-03296841,Street Lights - All/Out,2500 W 82ND ST,60652,1161120.52986733,1850190.31501861,18,8,70,41.74460254441991,-87.68521281583972,"(41.74460254442, -87.68521281584)"
12/05/2018,Completed,12/07/2018,18-03296761,Street Lights - All/Out,3732 N RICHMOND ST,60618,1156054.0055032,1924666.75933432,33,17,16,41.94907770763706,-87.70177048729414,"(41.949077707637, -87.701770487294)"
12/05/2018,Completed,12/07/2018,18-03295558,Street Lights - All/Out,5500 S ASHLAND AVE,60636,1166613.60792491,1868110.84670117,16,7,67,41.79366354969194,-87.66457483891607,"(41.793663549692, -87.664574838916)"
12/05/2018,Completed,12/07/2018,18-03290694,Street Lights - All/Out,1445 W 15TH ST,60608,1166977.95377384,1892840.11338891,28,12,28,41.86151541285801,-87.66253076373832,"(41.861515412858, -87.662530763738)"
12/05/2018,Completed,12/07/2018,18-03295705,Street Lights - All/Out,5758 W 63RD PL,60638,1139109.84867505,1861895.86637414,13,8,64,41.77715140530073,-87.76558110911526,"(41.777151405301, -87.765581109115)"
12/05/2018,Completed,12/07/2018,18-03296778,Street Lights - All/Out,3914 N ALBANY AVE,60618,1155022.49920009,1925863.85160521,33,17,16,41.952383403684316,-87.70552991895674,"(41.952383403684, -87.705529918957)"
12/05/2018,Completed,12/07/2018,18-03290903,Street Lights - All/Out,45 E 49TH ST,60615,1177543.5558025,1872555.58988976,3,2,38,41.805620030258694,-87.62436129915636,"(41.805620030259, -87.624361299156)"
12/05/2018,Completed,12/10/2018,18-03290420,Street Lights - All/Out,3235 N PANAMA AVE,60634,1121524.18999718,1920508.2000921,38,16,17,41.93829413592122,-87.82878898995746,"(41.938294135921, -87.828788989957)"
12/05/2018,Completed,12/10/2018,18-03290430,Street Lights - All/Out,4950 N FRANCISCO AVE,60625,1156148.78736716,1932548.26990476,40,20,4,41.970703130614396,-87.70120836678834,"(41.970703130614, -87.701208366788)"
12/05/2018,Completed,12/10/2018,18-03296531,Street Lights - All/Out,2020 W RASCHER AVE,60625,1161878.41007131,1936188.89997295,40,20,4,41.98057523080395,-87.68003798341056,"(41.980575230804, -87.680037983411)"
12/05/2018,Completed,12/10/2018,18-03290506,Street Lights - All/Out,2308 W FARRAGUT AVE,60625,1160007.62528624,1934810.97189999,40,20,4,41.976833083236066,-87.68695631273981,"(41.976833083236, -87.68695631274)"
12/05/2018,Completed,12/10/2018,18-03290808,Street Lights - All/Out,1648 W GREGORY ST,60640,1164335.80591476,1936925.36990882,40,20,77,41.98254434300872,-87.67097962030199,"(41.982544343009, -87.670979620302)"
12/05/2018,Completed,12/10/2018,18-03290536,Street Lights - All/Out,9300 S STONY ISLAND AVE,60617,1188414.61229254,1843627.27907205,8,4,48,41.72598526087616,-87.58541361484343,"(41.725985260876, -87.585413614843)"
12/05/2018,Completed - Dup,12/10/2018,18-03292565,Street Lights - All/Out,6151 S NATCHEZ AVE,60638,1134130.13667835,1863033.21567801,13,8,64,41.78036127353009,-87.78381042387149,"(41.78036127353, -87.783810423871)"
12/05/2018,Completed,12/11/2018,18-03296248,Street Lights - All/Out,6102 S MASON AVE,60638,1137781.72436859,1863478.94040219,13,8,64,41.78151960634795,-87.77041210274628,"(41.781519606348, -87.770412102746)"
12/05/2018,Completed - Dup,12/11/2018,18-03291157,Street Lights - All/Out,1400 W ROSEMONT AVE,60660,1165829.7019289,1941997.77996871,48,24,77,41.99643133926236,-87.66533993730336,"(41.996431339262, -87.665339937303)"
12/05/2018,Completed,12/11/2018,18-03296487,Street Lights - All/Out,1300 W 110TH ST,60643,1169620.47591154,1831826.7246664,34,22,75,41.694030197901576,-87.65459832950148,"(41.694030197902, -87.654598329501)"
12/05/2018,Completed - Dup,12/11/2018,18-03292092,Street Lights - All/Out,6232 W PETERSON AVE,60646,1133568.00002523,1939481.19389064,39,16,10,41.99015487029991,-87.78407746549858,"(41.9901548703, -87.784077465499)"
12/05/2018,Completed,12/11/2018,18-03290535,Street Lights - All/Out,2111 W ROOSEVELT RD,60608,1162380.24862277,1894697.2934141,28,12,28,41.86670902660999,-87.67935613985277,"(41.86670902661, -87.679356139853)"
12/05/2018,Completed,12/11/2018,18-03290577,Street Lights - All/Out,800 N PEORIA ST,60642,1170344.03011487,1905562.58343306,27,12,24,41.89635393734358,-87.6498026425889,"(41.896353937344, -87.649802642589)"
12/05/2018,Completed,12/11/2018,18-03294544,Street Lights - All/Out,2139 W 116TH PL,60643,1164147.78098258,1827363.1898215,19,22,75,41.68189806488633,-87.6747602716084,"(41.681898064886, -87.674760271608)"
12/05/2018,Completed,12/12/2018,18-03290533,Street Lights - All/Out,1200 S LEAVITT ST,60608,1161893.79853421,1894683.69552057,28,12,28,41.86668186792178,-87.68114233229646,"(41.866681867922, -87.681142332296)"
12/05/2018,Completed - Dup,12/12/2018,18-03294617,Street Lights - All/Out,10500 S HOXIE AVE,60617,1195193.92190655,1835889.24339391,10,4,51,41.70458703871679,-87.56083530798568,"(41.704587038717, -87.560835307986)"
12/05/2018,Completed - Dup,12/12/2018,18-03294621,Street Lights - All/Out,10600 S HOXIE AVE,60617,1195206.6693833,1835230.36398906,10,4,51,41.70277869366147,-87.56081027249571,"(41.702778693661, -87.560810272496)"
12/05/2018,Completed,12/12/2018,18-03295968,Street Lights - All/Out,4041 W VAN BUREN ST,60624,1149517.15708053,1897717.28108957,28,11,26,41.87525541476707,-87.72649992454997,"(41.875255414767, -87.72649992455)"
12/05/2018,Completed,12/12/2018,18-03290748,Street Lights - All/Out,1752 N HONORE ST,60622,1163738.94060755,1911896.64239203,32,14,24,41.91387688671906,-87.67388297453878,"(41.913876886719, -87.673882974539)"
12/05/2018,Completed,12/12/2018,18-03296746,Street Lights - All/Out,5400 S KEDVALE AVE,60632,1149616.799909,1868479.14199732,23,8,62,41.79502013384094,-87.72689197032237,"(41.795020133841, -87.726891970322)"
12/05/2018,Completed - Dup,12/12/2018,18-03295738,Street Lights - All/Out,10500 S CALHOUN AVE,60617,1194864.31728857,1835885.80930638,10,4,51,41.7045857223467,-87.56204236071713,"(41.704585722347, -87.562042360717)"
12/05/2018,Completed,12/13/2018,18-03290615,Street Lights - All/Out,11699 S AVENUE L,60617,1201925.15009304,1827997.35610301,10,4,52,41.68276265936818,-87.53645448320562,"(41.682762659368, -87.536454483206)"
12/05/2018,Completed,12/13/2018,18-03297031,Street Lights - All/Out,9800 S ESCANABA AVE,60617,1197084.00521624,1840537.31589406,10,4,51,41.71729504519509,-87.55376014976093,"(41.717295045195, -87.553760149761)"
12/04/2018,Completed - Dup,12/06/2018,18-03283600,Street Lights - All/Out,2105 E 73RD ST,60649,1191538.89989004,1856977.70231408,5,3,43,41.7625449541209,-87.57353752221226,"(41.762544954121, -87.573537522212)"
12/04/2018,Completed,12/06/2018,18-03281768,Street Lights - All/Out,13200 S COMMERCIAL AVE,60633,1198103.84999239,1818032.8341047,10,4,55,41.65551505206362,-87.55077370255923,"(41.655515052064, -87.550773702559)"
12/04/2018,Completed,12/06/2018,18-03281869,Street Lights - All/Out,1418 W GARFIELD BLVD,60609,1167747.20990329,1868276.20402361,20,9,61,41.79409303539802,-87.66041325613368,"(41.794093035398, -87.660413256134)"
12/04/2018,Completed - Dup,12/06/2018,18-03287297,Street Lights - All/Out,13000 S BURLEY AVE,60633,1199748.46751402,1819398.77870578,10,4,55,41.65922222810782,-87.54471034021118,"(41.659222228108, -87.544710340211)"
12/04/2018,Completed,12/06/2018,18-03282829,Street Lights - All/Out,109 S CALIFORNIA AVE,60612,1157741.41331913,1899475.4349335,27,11,27,41.87991643150896,-87.69625567163922,"(41.879916431509, -87.696255671639)"
12/04/2018,Completed,12/06/2018,18-03282023,Street Lights - All/Out,5602 W CORCORAN PL,60644,1138952.93488772,1902004.65552928,29,15,25,41.88721893453136,-87.76518386965655,"(41.887218934531, -87.765183869657)"
